date,id,compound,neg,neu,pos
2022-01-27 00:00:00+00:00,1.4867294661605599e+18,0.15515801526717557,0.06099236641221374,0.8311679389312977,0.10784732824427481
2022-01-28 00:00:00+00:00,1.48706235376212e+18,0.10048586956521739,0.04523913043478261,0.8847608695652174,0.07002173913043479
2022-01-31 00:00:00+00:00,1.488147234141986e+18,0.1493808988764045,0.04576404494382023,0.861438202247191,0.09278651685393258
2022-02-01 00:00:00+00:00,1.4885100066091796e+18,0.06252688172043011,0.05535483870967742,0.8690752688172043,0.07556989247311828
2022-02-02 00:00:00+00:00,1.488854850005502e+18,0.12599126984126985,0.05554761904761905,0.8429920634920635,0.10146825396825397
2022-02-03 00:00:00+00:00,1.4892429930511857e+18,0.1355896907216495,0.062278350515463925,0.8432474226804124,0.09449484536082475
2022-02-04 00:00:00+00:00,1.4895837363668966e+18,0.17666964285714284,0.05059821428571428,0.8631339285714287,0.08626785714285715
2022-02-07 00:00:00+00:00,1.4907065846346194e+18,0.11035,0.06666279069767442,0.8422906976744186,0.0910813953488372
2022-02-08 00:00:00+00:00,1.4910161976249e+18,0.06368264462809918,0.06873140495867769,0.8489297520661158,0.08236363636363636
2022-02-09 00:00:00+00:00,1.491426604258672e+18,0.12353089005235603,0.06198429319371728,0.8471099476439791,0.09090575916230366
2022-02-10 00:00:00+00:00,1.4917501328828452e+18,0.18536834532374102,0.05913669064748202,0.8384892086330935,0.10237410071942446
2022-02-11 00:00:00+00:00,1.4921228805589926e+18,0.143701,0.05579,0.87176,0.07241
2022-02-14 00:00:00+00:00,1.4932326658661187e+18,0.08808461538461539,0.07212820512820513,0.8451196581196582,0.08277777777777778
2022-02-15 00:00:00+00:00,1.4935891653853906e+18,0.18953664122137404,0.04403053435114504,0.8459770992366412,0.10999236641221374
2022-02-16 00:00:00+00:00,1.493991376353043e+18,0.11355054545454546,0.051661818181818184,0.86508,0.08322545454545455
2022-02-17 00:00:00+00:00,1.4942811413358377e+18,0.16436103896103896,0.051437229437229434,0.8566926406926407,0.09186147186147185
2022-02-18 00:00:00+00:00,1.4946509956701204e+18,0.10103300000000001,0.05747,0.85557,0.08695
2022-02-21 00:00:00+00:00,1.4957260455843674e+18,0.18489411764705885,0.05779411764705882,0.8258970588235295,0.11632352941176471
2022-02-22 00:00:00+00:00,1.496109787938189e+18,0.12300530973451328,0.05297345132743363,0.8539646017699115,0.09307964601769912
2022-02-23 00:00:00+00:00,1.49648775889272e+18,0.14051732283464569,0.06598425196850394,0.828496062992126,0.10551968503937008
2022-02-24 00:00:00+00:00,1.4968206791935066e+18,0.11235632183908047,0.057298850574712644,0.8462298850574712,0.0964712643678161
2022-02-25 00:00:00+00:00,1.4972516367278075e+18,-0.13569421768707485,0.10400680272108843,0.8482312925170068,0.047765306122448975
2022-02-28 00:00:00+00:00,1.4982706607821673e+18,0.15121698113207546,0.060283018867924525,0.8388962264150943,0.10080188679245283
2022-03-01 00:00:00+00:00,1.4986988457017408e+18,0.02693244680851064,0.08636702127659573,0.8341489361702127,0.07947872340425532
2022-03-02 00:00:00+00:00,1.4989925966242194e+18,0.07489006622516557,0.06633774834437085,0.8469602649006623,0.0866887417218543
2022-03-03 00:00:00+00:00,1.499354193357161e+18,0.16477394957983194,0.06732773109243698,0.8295042016806723,0.10315126050420169
2022-03-04 00:00:00+00:00,1.499728863892736e+18,0.010199019607843135,0.08391176470588235,0.8322843137254902,0.0837843137254902
2022-03-07 00:00:00+00:00,1.50082875499774e+18,0.06168839285714285,0.06863392857142857,0.8503660714285715,0.0810357142857143
2022-03-08 00:00:00+00:00,1.5012166883306104e+18,0.09228881118881119,0.06843356643356643,0.8562937062937063,0.07526573426573427
2022-03-09 00:00:00+00:00,1.501540148719484e+18,0.09391290322580645,0.06353225806451614,0.848508064516129,0.08799193548387096
2022-03-10 00:00:00+00:00,1.5019232799665917e+18,0.2356438095238095,0.046047619047619046,0.8354666666666667,0.11847619047619047
2022-03-11 00:00:00+00:00,1.5022439981943782e+18,0.19318266666666667,0.05414666666666667,0.8311333333333334,0.11464
2022-03-14 00:00:00+00:00,1.5033509791657539e+18,0.0974968253968254,0.05614285714285714,0.874095238095238,0.06977777777777777
2022-03-15 00:00:00+00:00,1.5037178298736323e+18,0.05786022727272728,0.07030681818181818,0.8545454545454546,0.07511363636363637
2022-03-16 00:00:00+00:00,1.5040887805006623e+18,0.1729445652173913,0.049054347826086954,0.8630434782608696,0.08793478260869565
2022-03-17 00:00:00+00:00,1.5044536872984904e+18,0.17323939393939394,0.04197979797979798,0.8713232323232323,0.08665656565656567
2022-03-18 00:00:00+00:00,1.5048293830670607e+18,0.1517132530120482,0.050409638554216867,0.8696385542168675,0.07996385542168676
2022-03-21 00:00:00+00:00,1.5059015902903578e+18,0.16868522727272728,0.04589772727272727,0.8582613636363636,0.09582954545454546
2022-03-22 00:00:00+00:00,1.506300883792303e+18,0.15624985337243402,0.04234604105571847,0.8669618768328446,0.09071847507331378
2022-03-23 00:00:00+00:00,1.5066134789399355e+18,0.24907819905213271,0.030696682464454977,0.8586777251184835,0.1106255924170616
2022-03-24 00:00:00+00:00,1.5069893434554967e+18,0.1966010101010101,0.0451010101010101,0.8578686868686869,0.09702020202020202
2022-03-25 00:00:00+00:00,1.5073359429713436e+18,0.15992945736434108,0.05382945736434108,0.8392868217054263,0.10689922480620154
2022-03-28 00:00:00+00:00,1.508418387177802e+18,0.08782941176470589,0.051094117647058825,0.8732235294117647,0.07564705882352941
2022-03-29 00:00:00+00:00,1.5088024134496415e+18,0.08545855263157895,0.06773684210526315,0.8484605263157895,0.08376315789473683
2022-03-30 00:00:00+00:00,1.5091314479686564e+18,0.19444700854700855,0.050623931623931626,0.8452393162393163,0.1041025641025641
2022-03-31 00:00:00+00:00,1.5095215881267576e+18,0.15077448979591837,0.049612244897959186,0.8597857142857143,0.09061224489795919
2022-04-01 00:00:00+00:00,1.5098683132972252e+18,0.11140430107526882,0.06073118279569892,0.8468279569892473,0.09240860215053763
2022-04-04 00:00:00+00:00,1.5109684963264776e+18,0.07529999999999999,0.058333333333333334,0.8651888888888889,0.07646666666666667
2022-04-05 00:00:00+00:00,1.5113133924724362e+18,0.11849605263157896,0.06681578947368422,0.8457631578947369,0.08739473684210526
2022-04-06 00:00:00+00:00,1.5117112870595863e+18,0.18740636363636362,0.07286363636363637,0.8206181818181818,0.1065090909090909
2022-04-07 00:00:00+00:00,1.5120704577647478e+18,0.1673078431372549,0.06651960784313726,0.8115686274509804,0.12198039215686275
2022-04-08 00:00:00+00:00,1.512441053655228e+18,0.2011368932038835,0.0560873786407767,0.82526213592233,0.11864077669902913
2022-04-11 00:00:00+00:00,1.513490667642835e+18,0.09906640625,0.0841484375,0.822671875,0.093171875
2022-04-12 00:00:00+00:00,1.5138684800601605e+18,0.0922039603960396,0.05647524752475247,0.8594158415841584,0.0840891089108911
2022-04-13 00:00:00+00:00,1.5142229137464049e+18,0.19093859649122807,0.04935087719298246,0.8478859649122807,0.10279824561403508
2022-04-14 00:00:00+00:00,1.514581757684229e+18,0.07628705882352942,0.05352941176470588,0.8699882352941176,0.07645882352941176
2022-04-15 00:00:00+00:00,1.5149457842857487e+18,0.1186671875,0.061734375,0.852,0.086265625
2022-04-18 00:00:00+00:00,1.5160540775618378e+18,0.16782804878048782,0.0415,0.8592560975609757,0.0992560975609756
2022-04-19 00:00:00+00:00,1.516405057074874e+18,0.221796875,0.04176041666666667,0.8623229166666667,0.09589583333333333
2022-04-20 00:00:00+00:00,1.5167683712323878e+18,0.2168654320987654,0.045259259259259256,0.8641358024691359,0.09066666666666667
2022-04-21 00:00:00+00:00,1.5171372529854433e+18,0.06404183673469388,0.058846938775510206,0.8727551020408163,0.06843877551020408
2022-04-22 00:00:00+00:00,1.51748425096155e+18,0.1610230769230769,0.06637179487179487,0.8386666666666667,0.09492307692307692
2022-04-25 00:00:00+00:00,1.518595810018628e+18,0.09009425287356322,0.05990804597701149,0.8647471264367816,0.07528735632183908
2022-04-26 00:00:00+00:00,1.5189490662412634e+18,0.2541725,0.052541666666666674,0.8527666666666666,0.09466666666666668
2022-04-27 00:00:00+00:00,1.5192989270808445e+18,0.07508034188034188,0.06463247863247863,0.8512991452991453,0.08407692307692308
2022-04-28 00:00:00+00:00,1.5196750224989338e+18,0.05403142857142857,0.06435714285714285,0.8584,0.07724285714285714
2022-04-29 00:00:00+00:00,1.520032121956041e+18,0.1223901098901099,0.05406593406593407,0.8698351648351649,0.07609890109890109
2022-05-02 00:00:00+00:00,1.5211543094701558e+18,0.12124166666666666,0.05395238095238095,0.85775,0.08827380952380952
2022-05-03 00:00:00+00:00,1.5214832672622195e+18,0.25749285714285713,0.047642857142857147,0.8489183673469388,0.10346938775510205
2022-05-04 00:00:00+00:00,1.5218297756682588e+18,0.17778918918918918,0.05871621621621621,0.8263243243243243,0.11498648648648649
2022-05-05 00:00:00+00:00,1.5222127112723832e+18,0.18960131578947367,0.04446052631578947,0.8661052631578947,0.08942105263157896
2022-05-06 00:00:00+00:00,1.5225820366242606e+18,-0.11006196319018406,0.13161349693251534,0.8017791411042945,0.06662576687116564
2022-05-09 00:00:00+00:00,1.5236693540392584e+18,0.07976643835616438,0.06457534246575343,0.8418424657534247,0.09360958904109588
2022-05-10 00:00:00+00:00,1.5240355632328307e+18,0.1518206349206349,0.043515873015873015,0.8550873015873016,0.1014047619047619
2022-05-11 00:00:00+00:00,1.524441896906285e+18,0.154343125,0.0525125,0.85315625,0.09435
2022-05-12 00:00:00+00:00,1.5247221476619428e+18,0.1319225225225225,0.056927927927927925,0.844954954954955,0.09811711711711711
2022-05-13 00:00:00+00:00,1.525085581311434e+18,0.054207142857142857,0.07165079365079366,0.8372777777777778,0.09106349206349207
2022-05-16 00:00:00+00:00,1.5262091446592049e+18,0.13200227272727272,0.05696590909090909,0.858125,0.08494318181818182
2022-05-17 00:00:00+00:00,1.5265422140977172e+18,0.1952407894736842,0.0680921052631579,0.8301973684210526,0.10164473684210526
2022-05-18 00:00:00+00:00,1.526921732163805e+18,0.10438800000000001,0.06572,0.85187,0.08244
2022-05-19 00:00:00+00:00,1.5272736980434248e+18,0.10022323232323233,0.056363636363636366,0.8684242424242424,0.07521212121212122
2022-05-20 00:00:00+00:00,1.5276489082122524e+18,0.11165061728395063,0.06392592592592593,0.8439506172839506,0.09216049382716049
2022-05-23 00:00:00+00:00,1.5287355592033718e+18,0.16034173913043478,0.04005217391304348,0.8713565217391305,0.08855652173913042
2022-05-24 00:00:00+00:00,1.5290543669159043e+18,0.121978125,0.05269375,0.86409375,0.0832
2022-05-25 00:00:00+00:00,1.5294952702121265e+18,0.0997384,0.050464,0.870784,0.07873999999999999
2022-05-26 00:00:00+00:00,1.5297949974867863e+18,0.06383069306930693,0.06358910891089109,0.8592079207920792,0.07718811881188119
2022-05-27 00:00:00+00:00,1.530147517136132e+18,0.11736129032258064,0.04720967741935484,0.8693951612903227,0.08344354838709676
2022-05-30 00:00:00+00:00,1.5312647587502339e+18,0.07235000000000001,0.0560483870967742,0.8477096774193549,0.09619354838709676
2022-05-31 00:00:00+00:00,1.5316120588895754e+18,0.0935,0.07931395348837209,0.8342558139534884,0.08644186046511627
2022-06-01 00:00:00+00:00,1.5319780356359247e+18,0.3049325,0.034375,0.8458500000000001,0.11975
2022-06-02 00:00:00+00:00,1.53237589497981e+18,0.17892772277227723,0.05368316831683168,0.8645445544554455,0.08176237623762375
2022-06-03 00:00:00+00:00,1.5326995380004006e+18,0.17318333333333333,0.0545952380952381,0.8566904761904762,0.08875
2022-06-06 00:00:00+00:00,1.5338150794457782e+18,0.2571568181818182,0.04880681818181818,0.8266477272727273,0.12455681818181819
2022-06-07 00:00:00+00:00,1.5341544808223777e+18,0.24640510204081634,0.03407142857142857,0.8631326530612246,0.10281632653061225
2022-06-08 00:00:00+00:00,1.5345178447928724e+18,0.16020823529411765,0.05575294117647059,0.8467764705882352,0.0974470588235294
2022-06-09 00:00:00+00:00,1.534893722754461e+18,0.0930125,0.0545125,0.8656,0.0798375
2022-06-10 00:00:00+00:00,1.5352529689691284e+18,0.16299636363636363,0.0498909090909091,0.8614909090909091,0.08856363636363637
2022-06-13 00:00:00+00:00,1.5363482447790188e+18,0.06088988764044944,0.07738202247191012,0.8166516853932585,0.10597752808988764
2022-06-14 00:00:00+00:00,1.5366669659966902e+18,0.095570796460177,0.0758495575221239,0.8413185840707965,0.08282300884955753
2022-06-15 00:00:00+00:00,1.5370603632900288e+18,0.17938444444444446,0.047822222222222224,0.8500222222222221,0.10213333333333334
2022-06-16 00:00:00+00:00,1.5374226146929695e+18,0.147783,0.06548,0.82351,0.11105000000000001
2022-06-17 00:00:00+00:00,1.5377472945088097e+18,0.09036374999999999,0.0582375,0.8513125,0.09041249999999999
2022-06-20 00:00:00+00:00,1.5388864489294316e+18,0.10653913043478261,0.07354347826086957,0.8301739130434783,0.09623913043478262
2022-06-21 00:00:00+00:00,1.5392481894849408e+18,0.12399242424242425,0.06293939393939393,0.8552727272727273,0.08183333333333333
2022-06-22 00:00:00+00:00,1.5396021584737856e+18,0.11701250000000002,0.05319444444444445,0.86725,0.07956944444444444
2022-06-23 00:00:00+00:00,1.5399577181567332e+18,0.15565057471264368,0.048597701149425285,0.8670689655172414,0.0843448275862069
2022-06-24 00:00:00+00:00,1.540297893708591e+18,0.1456355263157895,0.047460526315789474,0.8681842105263158,0.0843421052631579
2022-06-27 00:00:00+00:00,1.5414088679562744e+18,0.21278358208955223,0.04047761194029851,0.8800149253731343,0.07950746268656717
2022-06-28 00:00:00+00:00,1.5417876852243955e+18,0.13597857142857145,0.04863265306122449,0.866734693877551,0.08462244897959183
2022-06-29 00:00:00+00:00,1.5421342352943736e+18,0.05546697247706422,0.07029357798165138,0.8602844036697248,0.06942201834862385
2022-06-30 00:00:00+00:00,1.5424921315476173e+18,0.14473979591836736,0.051561224489795915,0.8643469387755103,0.08408163265306123
2022-07-01 00:00:00+00:00,1.5428573759234117e+18,0.09949895833333333,0.05702083333333333,0.86021875,0.08280208333333333
2022-07-04 00:00:00+00:00,1.5439423286921802e+18,0.10177636363636364,0.03921818181818182,0.8928909090909091,0.0679090909090909
2022-07-05 00:00:00+00:00,1.5443064083794496e+18,0.085642,0.048170000000000004,0.8806499999999999,0.07118000000000001
2022-07-06 00:00:00+00:00,1.5446572095411228e+18,0.17597875000000002,0.0582375,0.8617625,0.08005
2022-07-07 00:00:00+00:00,1.5450390149424225e+18,0.2711577464788732,0.03774647887323944,0.8500422535211268,0.11222535211267605
2022-07-08 00:00:00+00:00,1.5453915159766705e+18,0.26552424242424244,0.03592424242424242,0.8612272727272727,0.10287878787878788
2022-07-11 00:00:00+00:00,1.546492940102018e+18,0.14629846153846152,0.05773846153846154,0.8600461538461538,0.08221538461538462
2022-07-12 00:00:00+00:00,1.546860736534507e+18,0.13651052631578947,0.06017894736842105,0.8583368421052632,0.08150526315789473
2022-07-13 00:00:00+00:00,1.5471908629243044e+18,0.20327340425531917,0.04782978723404255,0.8468510638297873,0.10532978723404256
2022-07-14 00:00:00+00:00,1.5475592704465848e+18,0.069009,0.05546,0.87775,0.06677000000000001
2022-07-15 00:00:00+00:00,1.5479696220731912e+18,0.16190980392156865,0.051039215686274515,0.8648137254901961,0.08411764705882353
2022-07-18 00:00:00+00:00,1.5490319515134684e+18,0.19399462365591397,0.04411827956989247,0.8535322580645162,0.10236021505376344
2022-07-19 00:00:00+00:00,1.5493721850284088e+18,0.2290305084745763,0.04566949152542373,0.8483135593220339,0.10598305084745763
2022-07-20 00:00:00+00:00,1.5497632456627226e+18,0.13845103448275864,0.047986206896551725,0.8647241379310345,0.0872896551724138
2022-07-21 00:00:00+00:00,1.5501015106453696e+18,0.20878611111111112,0.05252777777777778,0.8387361111111111,0.10868055555555556
2022-07-22 00:00:00+00:00,1.5504673406719665e+18,0.15000877192982456,0.048649122807017546,0.8675263157894737,0.08385087719298245
2022-07-25 00:00:00+00:00,1.5515686970127375e+18,0.05795684210526316,0.06671578947368421,0.8638947368421052,0.06938947368421053
2022-07-26 00:00:00+00:00,1.5519316595900142e+18,0.07837755102040816,0.06331632653061224,0.8578163265306122,0.0788265306122449
2022-07-27 00:00:00+00:00,1.5523169338117414e+18,0.10436959459459459,0.07390540540540541,0.8330743243243244,0.09299324324324325
2022-07-28 00:00:00+00:00,1.552654008554953e+18,0.04369553571428571,0.06966964285714286,0.8408928571428571,0.0894732142857143
2022-07-29 00:00:00+00:00,1.5529962479819517e+18,0.1469485436893204,0.0658640776699029,0.829,0.10510679611650486
2022-08-01 00:00:00+00:00,1.5541161018680394e+18,0.0983725,0.052649999999999995,0.8783833333333334,0.06898333333333334
2022-08-02 00:00:00+00:00,1.5544805152408276e+18,0.08479182692307694,0.0671826923076923,0.8504423076923077,0.08234134615384615
2022-08-03 00:00:00+00:00,1.5547997170260247e+18,0.172099375,0.04600625,0.86723125,0.08676875
2022-08-04 00:00:00+00:00,1.5551640487749056e+18,0.14158045112781956,0.05187218045112782,0.8652180451127819,0.08293233082706766
2022-08-05 00:00:00+00:00,1.5555107988197046e+18,0.21133069306930694,0.05146534653465347,0.8438217821782178,0.1047029702970297
